"Agriculture Year",District,Crop,"Area Growth",Unit1,"Production Growth",Unit2,"Productivity Growth",Unit3
2019-20,Ernakulam,Turmeric,-13.3,Percent,-17.5,Percent,-4.82,Percent
2019-20,Idukki,Arecanut,-4.93,Percent,-57.56,Percent,-55.37,Percent
2019-20,Idukki,Banana,2.14,Percent,13.57,Percent,11.2,Percent
2019-20,Idukki,Cardamom,0.64,Percent,-12.97,Percent,-13.5,Percent
2019-20,Idukki,Cashew,-5.71,Percent,32.46,Percent,39.9,Percent
2019-20,Idukki,Cloves,-3.7,Percent,-2.38,Percent,,Percent
2019-20,Idukki,Cocoa,2.87,Percent,41.42,Percent,37.43,Percent
2019-20,Idukki,Coconut,-6.21,Percent,-5.08,Percent,1.21,Percent
2019-20,Idukki,Coffee,4.11,Percent,-1.7,Percent,-5.48,Percent
2019-20,Idukki,Ginger,-1.64,Percent,14.35,Percent,16.28,Percent
2019-20,Idukki,Jack,1.76,Percent,-6.56,Percent,-8.2,Percent
2019-20,Idukki,Mango,-2.48,Percent,,Percent,,Percent
2019-20,Idukki,Nutmeg,13.42,Percent,62.69,Percent,43.41,Percent
2019-20,Idukki,Paddy,-10.47,Percent,-6.08,Percent,5.32,Percent
2019-20,Idukki,Pappaya,-2.4,Percent,-2.31,Percent,0.11,Percent
2019-20,Idukki,Pepper,-0.65,Percent,-14.27,Percent,-13.67,Percent
2019-20,Idukki,Pineapple,-5.3,Percent,-20.77,Percent,-16.32,Percent
2019-20,Idukki,Plantain,-1.78,Percent,10.57,Percent,12.56,Percent
2019-20,Idukki,Rubber,-0.07,Percent,-16.74,Percent,-16.7,Percent
2019-20,Idukki,Tapioca,-5,Percent,9.14,Percent,14.89,Percent
2019-20,Idukki,Tea,-0.31,Percent,-6.11,Percent,-5.77,Percent
2019-20,Idukki,Turmeric,1.6,Percent,12.8,Percent,10.96,Percent
2019-20,Kannur,Arecanut,2.67,Percent,-19.23,Percent,-21.32,Percent
2019-20,Kannur,Banana,19.25,Percent,34.23,Percent,12.53,Percent
2019-20,Kannur,"Betel leaves",,Percent,-37.17,Percent,-31.97,Percent
2019-20,Kannur,Cashew,7.35,Percent,55.69,Percent,45.17,Percent
2019-20,Kannur,Cloves,,Percent,100,Percent,29.67,Percent
2019-20,Kannur,Cocoa,25.99,Percent,23.67,Percent,-2,Percent
2019-20,Kannur,Coconut,3.84,Percent,-17.76,Percent,-20.81,Percent
2019-20,Kannur,Ginger,-15.69,Percent,-6.93,Percent,10.88,Percent
2019-20,Kannur,Jack,10.06,Percent,18.18,Percent,7.41,Percent
2019-20,Kannur,Mango,7.12,Percent,,Percent,,Percent
2019-20,Kannur,Nutmeg,43.81,Percent,25,Percent,-13.27,Percent
2019-20,Kannur,Paddy,7.2,Percent,5.93,Percent,2.95,Percent
2019-20,Kannur,Pappaya,7.79,Percent,7.76,Percent,,Percent
2019-20,Kannur,Pepper,9.24,Percent,49.76,Percent,37.08,Percent
2019-20,Kannur,Pineapple,40,Percent,54.24,Percent,10.55,Percent
2019-20,Kannur,Plantain,10.78,Percent,2.81,Percent,-7.18,Percent
2019-20,Kannur,Rubber,-0.06,Percent,-8.7,Percent,-8.62,Percent
2019-20,Kannur,Tapioca,-10.72,Percent,-5.27,Percent,6.08,Percent
2019-20,Kannur,Turmeric,-3.73,Percent,12.32,Percent,16.96,Percent
2019-20,Kasaragod,Arecanut,1.49,Percent,0.5,Percent,-0.98,Percent
2019-20,Kasaragod,Banana,-2.89,Percent,23.36,Percent,27.06,Percent
2019-20,Kasaragod,"Betel leaves",7.69,Percent,2.67,Percent,-4.44,Percent
2019-20,Kasaragod,Cashew,-2.96,Percent,-17.31,Percent,-14.86,Percent
2019-20,Kasaragod,Cloves,-30,Percent,,Percent,57.14,Percent
2019-20,Kasaragod,Cocoa,-4.98,Percent,-35.54,Percent,-32.09,Percent
2019-20,Kasaragod,Coconut,-4.08,Percent,-16.46,Percent,-12.9,Percent
2019-20,Kasaragod,Ginger,-18.18,Percent,-15.29,Percent,5.29,Percent
2019-20,Kasaragod,Jack,2.56,Percent,,Percent,-2.48,Percent
2019-20,Kasaragod,Mango,-2.02,Percent,,Percent,,Percent
2019-20,Kasaragod,Nutmeg,16.06,Percent,-20.3,Percent,-31.38,Percent
2019-20,Kasaragod,Paddy,1,Percent,-3.48,Percent,-4.94,Percent
2019-20,Kasaragod,Pappaya,-2.06,Percent,-2.03,Percent,,Percent
2019-20,Kasaragod,Pepper,8.81,Percent,22.22,Percent,12.31,Percent
2019-20,Kasaragod,Pineapple,11.32,Percent,-7.8,Percent,-16.14,Percent
2019-20,Kasaragod,Plantain,-8.83,Percent,-6.56,Percent,2.46,Percent
2019-20,Kasaragod,Rubber,0.22,Percent,-2.89,Percent,-3.05,Percent
2019-20,Kasaragod,Tapioca,4.76,Percent,9.2,Percent,4.26,Percent
2019-20,Kasaragod,Turmeric,15.63,Percent,11.22,Percent,-2.77,Percent
2019-20,Kollam,Arecanut,-3.09,Percent,-21.72,Percent,-19.22,Percent
2019-20,Kollam,Banana,0.29,Percent,-8.83,Percent,-9.07,Percent
2019-20,Kollam,"Betel leaves",20,Percent,15.42,Percent,-3.27,Percent
2019-20,Kollam,Cashew,7.42,Percent,-6.81,Percent,-13.24,Percent
2019-20,Kollam,Cloves,10,Percent,,Percent,-27.2,Percent
2019-20,Kollam,Cocoa,37.5,Percent,50,Percent,24.7,Percent
2019-20,Kollam,Coconut,-0.27,Percent,-8.78,Percent,-8.52,Percent
2019-20,Kollam,Ginger,-6.73,Percent,-6.78,Percent,0.08,Percent
2019-20,Kollam,Jack,-2.34,Percent,-5,Percent,-2.74,Percent
2019-20,Kollam,Mango,1.24,Percent,,Percent,,Percent
2019-20,Kollam,Nutmeg,7.59,Percent,23.33,Percent,14.47,Percent
2019-20,Kollam,Paddy,3.19,Percent,-7.33,Percent,-12.73,Percent
2019-20,Kollam,Pappaya,-1.62,Percent,-1.61,Percent,,Percent
2019-20,Kollam,Pepper,-0.84,Percent,-1.39,Percent,-0.67,Percent
2019-20,Kollam,Pineapple,-16.84,Percent,-9.51,Percent,9.05,Percent
2019-20,Kollam,Plantain,-3.64,Percent,-3.34,Percent,0.31,Percent
2019-20,Kollam,Rubber,0.21,Percent,-1.27,Percent,-1.48,Percent
2019-20,Kollam,Tapioca,2.11,Percent,10.78,Percent,8.48,Percent
2019-20,Kollam,Tea,4.55,Percent,-41.18,Percent,-43.69,Percent
2019-20,Kollam,Turmeric,5.65,Percent,12.31,Percent,6.37,Percent
2019-20,Kottayam,Arecanut,-3.02,Percent,-40.7,Percent,-38.87,Percent
2019-20,Kottayam,Banana,1.97,Percent,11.35,Percent,9.2,Percent
2019-20,Kottayam,"Betel leaves",28.57,Percent,23.95,Percent,-8.54,Percent
2019-20,Kottayam,Cardamom,,Percent,-66.67,Percent,-65.71,Percent
2019-20,Kottayam,Cashew,-4.93,Percent,-36.67,Percent,-33.33,Percent
2019-20,Kottayam,Cloves,-1.25,Percent,,Percent,4.71,Percent
2019-20,Kottayam,Cocoa,1.6,Percent,-1.02,Percent,-2.49,Percent
2019-20,Kottayam,Coconut,-1.15,Percent,-17.74,Percent,-16.79,Percent
2019-20,Kottayam,Ginger,-2.59,Percent,-3.42,Percent,-1.13,Percent
2019-20,Kottayam,Jack,-0.57,Percent,,Percent,0.58,Percent
2019-20,Kottayam,Mango,-1.46,Percent,,Percent,,Percent
2019-20,Kottayam,Nutmeg,-7.62,Percent,-9.24,Percent,-1.67,Percent
2019-20,Kottayam,Paddy,-15.67,Percent,-19.16,Percent,1.68,Percent
2019-20,Kottayam,Pappaya,-3.66,Percent,-3.66,Percent,,Percent
2019-20,Kottayam,Pepper,0.27,Percent,-16.89,Percent,-17.12,Percent
2019-20,Kottayam,Pineapple,22.68,Percent,8.43,Percent,-11.62,Percent
2019-20,Kottayam,Plantain,-4.53,Percent,-3.46,Percent,1.14,Percent
2019-20,Kottayam,Rubber,-0.09,Percent,-12.44,Percent,-12.37,Percent
2019-20,Kottayam,Tapioca,3.36,Percent,12.6,Percent,8.96,Percent
2019-20,Kottayam,Turmeric,,Percent,,Percent,0.56,Percent
2019-20,Kozhikode,Arecanut,-3.02,Percent,-27.18,Percent,-24.88,Percent
2019-20,Kozhikode,Banana,19.38,Percent,5.17,Percent,-11.9,Percent
2019-20,Kozhikode,"Betel leaves",-28.57,Percent,-90.85,Percent,-89.02,Percent
2019-20,Kozhikode,Cardamom,-11.36,Percent,,Percent,,Percent
2019-20,Kozhikode,Cashew,-3.7,Percent,2.01,Percent,5.67,Percent
2019-20,Kozhikode,Cloves,,Percent,,Percent,6.35,Percent
2019-20,Kozhikode,Cocoa,4.96,Percent,-9.57,Percent,-13.97,Percent
2019-20,Kozhikode,Coconut,-0.73,Percent,-6.2,Percent,-5.52,Percent
2019-20,Kozhikode,Ginger,-37.29,Percent,-37.82,Percent,-0.55,Percent
2019-20,Kozhikode,Jack,-1.93,Percent,41.18,Percent,43.96,Percent
2019-20,Kozhikode,Mango,1.33,Percent,,Percent,,Percent
2019-20,Kozhikode,Nutmeg,34.36,Percent,11.11,Percent,-17.34,Percent
2019-20,Kozhikode,Paddy,3.22,Percent,-16.63,Percent,-14.8,Percent
2019-20,Kozhikode,Pappaya,-2.02,Percent,-1.99,Percent,0.05,Percent
2019-20,Kozhikode,Pepper,-4.4,Percent,-7.66,Percent,-3.76,Percent
2019-20,Kozhikode,Pineapple,33.33,Percent,10.99,Percent,-16.8,Percent
2019-20,Kozhikode,Plantain,-0.65,Percent,3.32,Percent,3.96,Percent
2019-20,Kozhikode,Rubber,,Percent,-2.83,Percent,-2.87,Percent
2019-20,Kozhikode,Tapioca,-2.57,Percent,28.66,Percent,32.06,Percent
2019-20,Kozhikode,Turmeric,-14.33,Percent,-5.3,Percent,10.41,Percent
2019-20,Malappuram,Arecanut,5.91,Percent,-13.47,Percent,-18.29,Percent
2019-20,Malappuram,Banana,-1.62,Percent,20.82,Percent,22.81,Percent
2019-20,Malappuram,"Betel leaves",20.59,Percent,-21.47,Percent,-34.82,Percent
2019-20,Malappuram,Cardamom,-7.14,Percent,,Percent,7.14,Percent
2019-20,Malappuram,Cashew,-8.07,Percent,-10.89,Percent,-3.18,Percent
2019-20,Malappuram,Cloves,-50,Percent,,Percent,,Percent
2019-20,Malappuram,Cocoa,-5.13,Percent,20.59,Percent,28.54,Percent
2019-20,Malappuram,Coconut,0.67,Percent,-14.69,Percent,-15.25,Percent
2019-20,Malappuram,Ginger,-18.75,Percent,-9.59,Percent,11.61,Percent
2019-20,Malappuram,Jack,16.22,Percent,33.33,Percent,14.73,Percent
2019-20,Malappuram,Mango,0.48,Percent,,Percent,,Percent
2019-20,Malappuram,Nutmeg,2.13,Percent,-22.52,Percent,-24.1,Percent
2019-20,Malappuram,Paddy,5.55,Percent,4.56,Percent,-0.52,Percent
2019-20,Malappuram,Pappaya,-0.3,Percent,-0.3,Percent,,Percent
2019-20,Malappuram,Pepper,12.92,Percent,15.06,Percent,1.98,Percent
2019-20,Malappuram,Pineapple,25,Percent,20.47,Percent,-4.59,Percent
2019-20,Malappuram,Plantain,-5.01,Percent,3.68,Percent,9.15,Percent
2019-20,Malappuram,Rubber,-0.02,Percent,-0.16,Percent,-0.11,Percent
2019-20,Malappuram,Tapioca,-9.58,Percent,-14.48,Percent,-5.41,Percent
2019-20,Malappuram,Turmeric,-9.9,Percent,11.56,Percent,23.62,Percent
2019-20,Palakkad,Arecanut,-4.3,Percent,-10.09,Percent,-6.02,Percent
2019-20,Palakkad,Banana,5.93,Percent,10.92,Percent,4.71,Percent
2019-20,Palakkad,"Betel leaves",,Percent,-46.88,Percent,-44.08,Percent
2019-20,Palakkad,Cardamom,,Percent,-2.99,Percent,,Percent
2019-20,Palakkad,Cashew,19.82,Percent,-7.14,Percent,-22.58,Percent
2019-20,Palakkad,Cloves,-57.14,Percent,,Percent,66.5,Percent
2019-20,Palakkad,Cocoa,33.99,Percent,14.94,Percent,-14.24,Percent
2019-20,Palakkad,Coconut,3.47,Percent,2.95,Percent,-0.5,Percent
2019-20,Palakkad,Coffee,2.11,Percent,-13.95,Percent,-15.61,Percent
2019-20,Palakkad,Ginger,-17.1,Percent,-4.58,Percent,15.17,Percent
2019-20,Palakkad,Jack,0.58,Percent,10.53,Percent,9.9,Percent
2019-20,Palakkad,Mango,-0.05,Percent,,Percent,,Percent
2019-20,Palakkad,Nutmeg,12.84,Percent,-10.18,Percent,-20.57,Percent
2019-20,Palakkad,Paddy,-0.21,Percent,15.29,Percent,15.51,Percent
2019-20,Palakkad,Pappaya,-3.01,Percent,-3.02,Percent,,Percent
2019-20,Palakkad,Pepper,0.75,Percent,-8.49,Percent,-9.2,Percent
2019-20,Palakkad,Pineapple,141.18,Percent,127.62,Percent,-6.3,Percent
2019-20,Palakkad,Plantain,4.75,Percent,15.58,Percent,10.35,Percent
2019-20,Palakkad,Rubber,,Percent,-7.14,Percent,-7.08,Percent
2019-20,Palakkad,Tapioca,31.65,Percent,95.63,Percent,48.61,Percent
2019-20,Palakkad,Tea,1.29,Percent,5.85,Percent,4.4,Percent
2019-20,Palakkad,Turmeric,-17.68,Percent,-14.22,Percent,4.16,Percent
2019-20,Pathanamthitta,Arecanut,4.45,Percent,-8.35,Percent,-12.22,Percent
2019-20,Pathanamthitta,Banana,1.4,Percent,4.41,Percent,2.98,Percent
2019-20,Pathanamthitta,"Betel leaves",-19.44,Percent,-7.15,Percent,14.83,Percent
2019-20,Pathanamthitta,Cardamom,100,Percent,400,Percent,137.5,Percent
2019-20,Pathanamthitta,Cashew,-5.1,Percent,-3.45,Percent,0.94,Percent
2019-20,Pathanamthitta,Cloves,12.5,Percent,,Percent,,Percent
2019-20,Pathanamthitta,Cocoa,-3.13,Percent,19.25,Percent,22.81,Percent
2019-20,Pathanamthitta,Coconut,1.52,Percent,-19.15,Percent,-20.36,Percent
2019-20,Pathanamthitta,Ginger,-3.56,Percent,15.41,Percent,19.6,Percent
2019-20,Pathanamthitta,Jack,5.85,Percent,10,Percent,3.88,Percent
2019-20,Pathanamthitta,Mango,6.32,Percent,,Percent,,Percent
2019-20,Pathanamthitta,Nutmeg,5.59,Percent,-15.04,Percent,-19.41,Percent
2019-20,Pathanamthitta,Paddy,9.5,Percent,-2.51,Percent,-11.8,Percent
2019-20,Pathanamthitta,Pappaya,5.48,Percent,5.48,Percent,,Percent
2019-20,Pathanamthitta,Pepper,1.51,Percent,2.77,Percent,1.58,Percent
2019-20,Pathanamthitta,Pineapple,2.59,Percent,-5.95,Percent,-8.51,Percent
2019-20,Pathanamthitta,Plantain,5.77,Percent,16,Percent,9.68,Percent
2019-20,Pathanamthitta,Rubber,-0.02,Percent,-7.79,Percent,-7.76,Percent
2019-20,Pathanamthitta,Tapioca,1.79,Percent,12.28,Percent,10.31,Percent
2019-20,Pathanamthitta,Turmeric,6.8,Percent,34.24,Percent,25.79,Percent
2019-20,Thiruvananthapuram,Arecanut,-4.66,Percent,-25.97,Percent,-22.27,Percent
2019-20,Thiruvananthapuram,Banana,12.62,Percent,15.14,Percent,2.25,Percent
2019-20,Thiruvananthapuram,"Betel leaves",,Percent,3.99,Percent,6.75,Percent
2019-20,Thiruvananthapuram,Cashew,-2.98,Percent,-16.43,Percent,-13.77,Percent
2019-20,Thiruvananthapuram,Cloves,58.33,Percent,,Percent,-31.17,Percent
2019-20,Thiruvananthapuram,Cocoa,-10,Percent,-2.56,Percent,7.81,Percent
2019-20,Thiruvananthapuram,Coconut,-1.1,Percent,-13.65,Percent,-12.68,Percent
2019-20,Thiruvananthapuram,Ginger,-13.89,Percent,-16.82,Percent,-3.43,Percent
2019-20,Thiruvananthapuram,Jack,-0.02,Percent,23.81,Percent,23.85,Percent
2019-20,Thiruvananthapuram,Mango,-0.97,Percent,,Percent,,Percent
2019-20,Thiruvananthapuram,Nutmeg,2.35,Percent,,Percent,-2.46,Percent
2019-20,Thiruvananthapuram,Paddy,-8.58,Percent,-12.13,Percent,-4.34,Percent
2019-20,Thiruvananthapuram,Pappaya,-1.01,Percent,-1.02,Percent,,Percent
2019-20,Thiruvananthapuram,Pepper,-3.05,Percent,-9.85,Percent,-6.89,Percent
2019-20,Thiruvananthapuram,Pineapple,8.51,Percent,4.46,Percent,-3.6,Percent
2019-20,Thiruvananthapuram,Plantain,-0.37,Percent,12.24,Percent,12.65,Percent
2019-20,Thiruvananthapuram,Rubber,0.4,Percent,-1.9,Percent,-2.28,Percent
2019-20,Thiruvananthapuram,Tapioca,-4.1,Percent,-5.16,Percent,-1.11,Percent
2019-20,Thiruvananthapuram,Tea,9.34,Percent,,Percent,-6.78,Percent
2019-20,Thiruvananthapuram,Turmeric,-6.15,Percent,0.78,Percent,7.25,Percent
2019-20,Thrissur,Arecanut,-2.91,Percent,-12.65,Percent,-9.96,Percent
2019-20,Thrissur,Banana,29.02,Percent,116.8,Percent,68.07,Percent
2019-20,Thrissur,"Betel leaves",,Percent,-16.07,Percent,-7.84,Percent
2019-20,Thrissur,Cashew,-10.03,Percent,-15.83,Percent,-6.51,Percent
2019-20,Thrissur,Cloves,,Percent,,Percent,49.7,Percent
2019-20,Thrissur,Cocoa,-25.58,Percent,-26.92,Percent,-2.78,Percent
2019-20,Thrissur,Coconut,-2.48,Percent,5.85,Percent,8.54,Percent
2019-20,Thrissur,Ginger,-16.28,Percent,-21.85,Percent,-6.65,Percent
2019-20,Thrissur,Jack,-3.6,Percent,-5.88,Percent,-2.34,Percent
2019-20,Thrissur,Mango,-1.08,Percent,,Percent,,Percent
2019-20,Thrissur,Nutmeg,-1.74,Percent,-15.24,Percent,-13.73,Percent
2019-20,Thrissur,Paddy,2.78,Percent,10.23,Percent,7.06,Percent
2019-20,Thrissur,Pappaya,-2.97,Percent,-2.95,Percent,,Percent
2019-20,Thrissur,Pepper,-0.06,Percent,-8.15,Percent,-8.3,Percent
2019-20,Thrissur,Pineapple,15.15,Percent,16.49,Percent,1.1,Percent
2019-20,Thrissur,Plantain,-3.07,Percent,0.47,Percent,3.64,Percent
2019-20,Thrissur,Rubber,-0.26,Percent,-11.54,Percent,-11.35,Percent
2019-20,Thrissur,Tapioca,-1.95,Percent,7.96,Percent,10.13,Percent
2019-20,Thrissur,Tea,,Percent,101.14,Percent,100.84,Percent
2019-20,Thrissur,Turmeric,-15.38,Percent,-15.82,Percent,-0.92,Percent
2019-20,Wayanad,Arecanut,3.43,Percent,44.82,Percent,40.32,Percent
2019-20,Wayanad,Banana,54.99,Percent,79.18,Percent,15.59,Percent
2019-20,Wayanad,"Betel leaves",,Percent,-14.29,Percent,-26.38,Percent
2019-20,Wayanad,Cardamom,-0.41,Percent,-7.91,Percent,-7.69,Percent
2019-20,Wayanad,Cashew,9.17,Percent,15.69,Percent,6.46,Percent
2019-20,Wayanad,Cloves,-15.79,Percent,,Percent,46.51,Percent
2019-20,Wayanad,Cocoa,-17.14,Percent,-17.83,Percent,-0.7,Percent
2019-20,Wayanad,Coconut,-3.75,Percent,-5.36,Percent,-1.66,Percent
2019-20,Wayanad,Coffee,0.41,Percent,2.51,Percent,2.15,Percent
2019-20,Wayanad,Ginger,-23.7,Percent,-42.93,Percent,-25.2,Percent
2019-20,Wayanad,Jack,2.46,Percent,15.38,Percent,12.61,Percent
2019-20,Wayanad,Mango,-1.1,Percent,,Percent,,Percent
2019-20,Wayanad,Nutmeg,-23.01,Percent,24,Percent,60.36,Percent
2019-20,Wayanad,Paddy,-5.62,Percent,-12.65,Percent,-7.26,Percent
2019-20,Wayanad,Pappaya,-4.09,Percent,-4.09,Percent,-0.01,Percent
2019-20,Wayanad,Pepper,3.7,Percent,18.28,Percent,14.01,Percent
2019-20,Wayanad,Pineapple,,Percent,0.9,Percent,3.84,Percent
2019-20,Wayanad,Plantain,6.74,Percent,22.45,Percent,14.79,Percent
2019-20,Wayanad,Rubber,-0.28,Percent,-19.48,Percent,-19.21,Percent
2019-20,Wayanad,Tapioca,-1.72,Percent,25.51,Percent,27.73,Percent
2019-20,Wayanad,Tea,-7.75,Percent,3.31,Percent,11.99,Percent
2019-20,Wayanad,Turmeric,-26.53,Percent,-30.35,Percent,-4.99,Percent
2020-21,Alappuzha,Arecanut,-12.8,Percent,-6.93,Percent,6.59,Percent
2020-21,Alappuzha,Banana,-13.53,Percent,-1.54,Percent,14.11,Percent
2020-21,Alappuzha,"Betel leaves",12,Percent,-36.04,Percent,-42.48,Percent
2020-21,Alappuzha,Cashew,-5.77,Percent,-15.46,Percent,-9.92,Percent
2020-21,Alappuzha,Cloves,,Percent,,Percent,,Percent
2020-21,Alappuzha,Cocoa,-4.76,Percent,-10.53,Percent,-5.56,Percent
2020-21,Alappuzha,Coconut,-1.44,Percent,-9.5,Percent,-8.18,Percent
2020-21,Alappuzha,Ginger,1.33,Percent,-15.19,Percent,-16.17,Percent
2020-21,Alappuzha,Jack,0.04,Percent,-16.67,Percent,-16.69,Percent
2020-21,Alappuzha,Mango,-0.53,Percent,-0.54,Percent,,Percent
2020-21,Alappuzha,Nutmeg,-6.09,Percent,-28.32,Percent,-24.09,Percent
2020-21,Alappuzha,Paddy,0.01,Percent,12.54,Percent,-0.54,Percent
2020-21,Alappuzha,Pappaya,-10.93,Percent,-10.94,Percent,0.04,Percent
2020-21,Alappuzha,Pepper,-14.2,Percent,-18.05,Percent,-4.66,Percent
2020-21,Alappuzha,Pineapple,20.75,Percent,40.31,Percent,16.39,Percent
2020-21,Alappuzha,Plantain,-24.71,Percent,-25.68,Percent,-1.3,Percent
2020-21,Alappuzha,Rubber,-0.44,Percent,,Percent,0.52,Percent
2020-21,Alappuzha,Tapioca,0.5,Percent,22.56,Percent,21.92,Percent
2020-21,Alappuzha,Turmeric,21.28,Percent,20.41,Percent,-1.77,Percent
2020-21,Ernakulam,Arecanut,-3.52,Percent,-16.34,Percent,-13.26,Percent
2020-21,Ernakulam,Banana,-4.87,Percent,5.81,Percent,11.22,Percent
2020-21,Ernakulam,"Betel leaves",-50,Percent,-45.45,Percent,-25.29,Percent
2020-21,Ernakulam,Cashew,-8.04,Percent,-6.72,Percent,1,Percent
2020-21,Ernakulam,Cloves,-50,Percent,-50,Percent,,Percent
2020-21,Ernakulam,Cocoa,5.13,Percent,-29.99,Percent,-33.42,Percent
2020-21,Ernakulam,Coconut,2.18,Percent,27.04,Percent,24.32,Percent
2020-21,Ernakulam,Ginger,14.81,Percent,35.58,Percent,18.46,Percent
2020-21,Ernakulam,Jack,-2.27,Percent,-20,Percent,-18.13,Percent
2020-21,Ernakulam,Mango,-2.28,Percent,-2.27,Percent,,Percent
2020-21,Ernakulam,Nutmeg,0.24,Percent,-3.41,Percent,-3.69,Percent
2020-21,Ernakulam,Paddy,2.04,Percent,1.33,Percent,-0.73,Percent
2020-21,Ernakulam,Pappaya,-11.81,Percent,-11.82,Percent,,Percent
2020-21,Ernakulam,Pepper,-7.76,Percent,-5.63,Percent,2.22,Percent
2020-21,Ernakulam,Pineapple,1.34,Percent,25.31,Percent,5.82,Percent
2020-21,Ernakulam,Plantain,7.99,Percent,24.44,Percent,15.26,Percent
2020-21,Ernakulam,Rubber,-0.18,Percent,,Percent,0.12,Percent
2020-21,Ernakulam,Tapioca,13.97,Percent,20.41,Percent,5.66,Percent
2020-21,Ernakulam,Turmeric,4.23,Percent,14.76,Percent,10.1,Percent
2020-21,Idukki,Arecanut,3.07,Percent,214.02,Percent,204.58,Percent
2020-21,Idukki,Banana,4.22,Percent,-1.27,Percent,-5.28,Percent
2020-21,Idukki,Cardamom,0.35,Percent,103.62,Percent,102.87,Percent
2020-21,Idukki,Cashew,-2.69,Percent,-17.39,Percent,-14.79,Percent
2020-21,Idukki,Cloves,-10,Percent,-9.76,Percent,,Percent
2020-21,Idukki,Cocoa,0.07,Percent,1.99,Percent,1.93,Percent
2020-21,Idukki,Coconut,12.43,Percent,-14.29,Percent,-23.77,Percent
2020-21,Idukki,Coffee,,Percent,-7.25,Percent,-7.25,Percent
2020-21,Idukki,Ginger,-2.29,Percent,3.1,Percent,5.63,Percent
2020-21,Idukki,Jack,-2.21,Percent,-22.81,Percent,-21.06,Percent
2020-21,Idukki,Mango,-2.2,Percent,-2.2,Percent,,Percent
2020-21,Idukki,Nutmeg,-7.15,Percent,-17.28,Percent,-10.94,Percent
2020-21,Idukki,Paddy,33.12,Percent,32.31,Percent,-2.67,Percent
2020-21,Idukki,Pappaya,-16.31,Percent,-16.36,Percent,,Percent
2020-21,Idukki,Pepper,-1.71,Percent,-8.07,Percent,-6.46,Percent
2020-21,Idukki,Pineapple,-0.65,Percent,-7.08,Percent,-6.46,Percent
2020-21,Idukki,Plantain,-13.56,Percent,-16.2,Percent,-3.06,Percent
2020-21,Idukki,Rubber,,Percent,,Percent,,Percent
2020-21,Idukki,Tapioca,-1.98,Percent,13.13,Percent,15.41,Percent
2020-21,Idukki,Tea,,Percent,16.65,Percent,16.67,Percent
2020-21,Idukki,Turmeric,0.52,Percent,3.3,Percent,2.75,Percent
2020-21,Kannur,Arecanut,-1.05,Percent,3.57,Percent,4.62,Percent
2020-21,Kannur,Banana,-8.76,Percent,-12.52,Percent,-4.11,Percent
2020-21,Kannur,"Betel leaves",,Percent,4.73,Percent,14.66,Percent
2020-21,Kannur,Cashew,-6.75,Percent,8.5,Percent,16.25,Percent
2020-21,Kannur,Cloves,-82.35,Percent,,Percent,,Percent
2020-21,Kannur,Cocoa,-5.05,Percent,22.77,Percent,29.15,Percent
2020-21,Kannur,Coconut,1.41,Percent,11.41,Percent,9.87,Percent
2020-21,Kannur,Ginger,-13.95,Percent,6.38,Percent,23.42,Percent
2020-21,Kannur,Jack,-7.26,Percent,-19.23,Percent,-12.91,Percent
2020-21,Kannur,Mango,-6.99,Percent,-6.99,Percent,,Percent
2020-21,Kannur,Nutmeg,-17.22,Percent,-13.57,Percent,4.31,Percent
2020-21,Kannur,Paddy,23.29,Percent,27.63,Percent,-4.21,Percent
2020-21,Kannur,Pappaya,-28.69,Percent,-28.68,Percent,,Percent
2020-21,Kannur,Pepper,-6.73,Percent,-18.83,Percent,-12.86,Percent
2020-21,Kannur,Pineapple,8.57,Percent,18.03,Percent,8.68,Percent
2020-21,Kannur,Plantain,-12.67,Percent,-6.84,Percent,6.68,Percent
2020-21,Kannur,Rubber,-0.02,Percent,,Percent,,Percent
2020-21,Kannur,Tapioca,-7.09,Percent,17.26,Percent,26.19,Percent
2020-21,Kannur,Turmeric,-5.16,Percent,3.95,Percent,9.43,Percent
2020-21,Kasaragod,Arecanut,-4.71,Percent,-9.1,Percent,-4.61,Percent
2020-21,Kasaragod,Banana,8.45,Percent,-5.78,Percent,-13.08,Percent
2020-21,Kasaragod,"Betel leaves",7.14,Percent,11.24,Percent,6.89,Percent
2020-21,Kasaragod,Cashew,-0.31,Percent,7.28,Percent,7.74,Percent
2020-21,Kasaragod,Cloves,,Percent,,Percent,,Percent
2020-21,Kasaragod,Cocoa,28.46,Percent,339.1,Percent,70.55,Percent
2020-21,Kasaragod,Coconut,1.13,Percent,-1.84,Percent,-2.94,Percent
2020-21,Kasaragod,Ginger,11.11,Percent,22.22,Percent,10,Percent
2020-21,Kasaragod,Jack,-4.48,Percent,-16.67,Percent,-12.79,Percent
2020-21,Kasaragod,Mango,0.44,Percent,0.43,Percent,,Percent
2020-21,Kasaragod,Nutmeg,-8.18,Percent,-9.43,Percent,-1.35,Percent
2020-21,Kasaragod,Paddy,36.21,Percent,39.49,Percent,0.42,Percent
2020-21,Kasaragod,Pappaya,-22.29,Percent,-22.26,Percent,,Percent
2020-21,Kasaragod,Pepper,-5.24,Percent,-6.06,Percent,-0.98,Percent
2020-21,Kasaragod,Pineapple,366.1,Percent,505.54,Percent,29.81,Percent
